#
#  b_breve_689b_ccyc 1.0 Reactions link table generated on Tue Oct 24, 2023
#
FRUCTOSE-6-PHOSPHATE-PHOSPHOKETOLASE-RXN	EC-4.1.2.22
RXN-13519	
3.4.11.18-RXN	EC-3.4.11.18
RXN-22700	EC-2.8.1.7
RXN0-304	EC-5.1.3
RXN-18707	
RXN0-5244	
NAD-SYNTH-GLN-RXN	EC-6.3.5.1
RXN-17876	EC-3.4.11.18
RXN-21036	EC-7.2.2
PYRUVFORMLY-RXN	EC-2.3.1.54
TRANS-RXN0-237	
RXN-21560	EC-2.8.1.7
TDCEACT-RXN	EC-1.97.1.4
RXN-19477	EC-2.7.8.7
PROLINE--TRNA-LIGASE-RXN	EC-6.1.1.15
OROTATE-REDUCTASE-NADH-RXN	EC-1.3.1.14
HOLO-ACP-SYNTH-RXN	EC-2.7.8.7
RXN-19493	EC-2.7.8.7
ENTDB-RXN	EC-2.7.8.7
2.1.1.72-RXN	EC-2.1.1.72
POLYPHOSPHATE-KINASE-RXN	EC-2.7.4.1
3-ISOPROPYLMALISOM-RXN	
RXN-13163	EC-4.2.1.33
5-OXOPROLINASE-ATP-HYDROLYSING-RXN	EC-3.5.2.9
RXN-8991	
RXN-19024	EC-4.3.2.7
RXN-19146	
RXN-13889	EC-3.1.1.6
RXN0-6484	EC-3.1.13.5
RXN-19145	EC-2.3.2.5
RXN-19022	
DIGLUCOACETYL-DOCOSANOATE-HYDROLYSIS-RXN	EC-3.1.1.6
3.1.13.5-RXN	EC-3.1.13.5
RXN-12588	EC-2.8.1.7
IMP-DEHYDROG-RXN	EC-1.1.1.205
RXN-12587	
RXN0-6483	EC-3.1.13.5
RXN-10994	EC-2.7.8.7
RXN-13890	EC-3.1.1.6
RXN-6380	EC-2.7.8.35
RXN-22698	EC-2.8.1.7
3.4.21.92-RXN	EC-3.4.21.92
DIGLUCODIACETYL-DOCOSANOATE-LYSIS-RXN	EC-3.1.1.6
RXN-22697	
RXN-11396	EC-3.6.1.55
RXN-16759	EC-2.7.8.7
URACIL-PRIBOSYLTRANS-RXN	EC-2.4.2.9
RXN-14385	EC-2.8.1.7
RXN-14515	
RXN-19892	EC-5.6.1.9
RXN-9362	EC-2.1.1.163
RXN-14569	EC-2.7.7.87
RXN-9191	EC-2.1.1.163
RXN-21566	EC-2.8.1.7
RXN-21565	
RXN-14992	EC-2.1.1.297
RXN-10674	EC-2.7.8.7
RXN-5822	EC-3.1.3.108
RXN-19544	EC-4.4.1.13
RXN-19545	
RXN-9787	EC-2.8.1.7
RXN-11592	EC-2.1.1.177
RNTRACTIV-RXN	EC-1.97.1
RXN0-308	
3.5.1.88-RXN	EC-3.5.1.88
RXN-14382	
RIBONUCLEOSIDE-TRIP-REDUCT-RXN	EC-1.1.98.6
UREIDOGLYCOLATE-LYASE-RXN	EC-4.3.2.3
3.5.1.27-RXN	EC-3.5.1.88
RXN-19547	EC-4.4.1.13
RXN0-746	EC-1.1.98.6
1.1.1.274-RXN	EC-1.1.1.274
RXN-19546	
RXN0-724	EC-1.1.98.6
AMYLOSUCRASE-RXN	EC-2.4.1.4
GALPMUT-RXN	EC-5.4.99.9
RXN-12038	EC-2.4.1.266
RXN0-745	EC-1.1.98.6
2.7.7.8-RXN	EC-2.7.7.8
GLUCOKIN-RXN	EC-2.7.1.1	EC-2.7.1.2
H2PTEROATESYNTH-RXN	EC-2.5.1.15
RXN0-723	EC-1.1.98.6
CYSTEINE--TRNA-LIGASE-RXN	EC-6.1.1.16
RXN-19583	EC-4.4.1.13
RXN-19584	
R12-RXN	EC-5.3.1.27
RXN-15881	EC-2.8.1.7
3.4.24.11-RXN	EC-3.4.24.11
ACETOLACTSYN-RXN	EC-2.2.1.6
3.1.13.3-RXN	EC-3.1.13.3
ACETOOHBUTSYN-RXN	EC-2.2.1.6
GTP-CYCLOHYDRO-I-RXN	EC-3.5.4.16
ABC-42-RXN	EC-7.5.2.8
HEXOKINASE-RXN	EC-2.7.1.1
QUINOPRIBOTRANS-RXN	EC-2.4.2.19
RXN-19554	EC-4.4.1.13
3.1.26.3-RXN	EC-3.1.26.3
RXN-19553	
XYLULOKIN-RXN	EC-2.7.1.17
L-ASPARTATE-OXID-RXN	EC-1.4.3.16
PANTEPADENYLYLTRAN-RXN	EC-2.7.7.3
HYPOXANPRIBOSYLTRAN-RXN	EC-2.4.2.8
S-ALKYLCYSTEINE-LYASE-RXN	EC-4.4.1.13
RXN-7101	
NICOTINATEPRIBOSYLTRANS-RXN	EC-6.3.4.21
RXN-15577	
QUINOLINATE-SYNTHA-RXN	EC-2.5.1.72
RXN0-6481	EC-2.7.7.56
RXN-19560	EC-4.4.1.13
RXN-19559	
TRNA-NUCLEOTIDYLTRANSFERASE-RXN	EC-2.7.7.56
GUANPRIBOSYLTRAN-RXN	EC-2.4.2.8
3.6.3.40-RXN	EC-7.5.2.4
RXN0-6482	EC-2.7.7.56
RXN-18029	EC-7.5.2.4
GLY3KIN-RXN	EC-2.7.1.31
RXN-19550	EC-4.4.1.13
RXN-19548	
RXN-1961	EC-6.3.4.19
GAPOXNPHOSPHN-RXN	EC-1.2.1.12
RXN-18028	EC-7.5.2.4
TRANS-RXN-314	EC-7.5.2.4
RXN-19556	EC-4.4.1.13
THIOESTER-RXN	EC-3.1.2.20
RXN0-884	EC-1.17.7.4
RXN-19555	
ISPH2-RXN	EC-1.17.7.4
RXN-6763	EC-4.4.1.13
RXN-15582	
TRANS-RXN-321	EC-7.5.2.4
CYSTATHIONINE-BETA-LYASE-RXN	EC-4.4.1.13
RXN-15131	
RXN-19561	
RXN-19562	EC-4.4.1.13
DCTP-PYROPHOSPHATASE-RXN	EC-3.6.1.9	EC-3.6.1.12	EC-3.6.1.65
RXN-21299	EC-3.4.24
FATTY-ACID-O-METHYLTRANSFERASE-RXN	EC-2.1.1.15
RXN-12729	EC-4.4.1.13
PGLUCISOM-RXN	EC-5.3.1.9
RXN-15137	
RXN0-949	EC-2.8.1.8
3.4.21.89-RXN	EC-3.4.21.89
RXN0-4961	EC-3.1.11
RXN-19552	EC-4.4.1.13
RXN-19551	
RXN-8941	
ALDOSE1EPIM-RXN	EC-5.1.3.3
DTDPGLUCOSEPP-RXN	EC-2.7.7.24
3PGAREARR-RXN	EC-5.4.2.12
ALDOSE-1-EPIMERASE-RXN	EC-5.1.3.3
6PFRUCTPHOS-RXN	EC-2.7.1.11
DTDPDEHYDRHAMEPIM-RXN	EC-5.1.3.13
RIBITOL-5-PHOSPHATE-2-DEHYDROGENASE-RXN	EC-1.1.1.405
6.3.2.7-RXN	EC-6.3.2.7
2.7.7.40-RXN	EC-2.7.7.40
RXN2DNV-43	EC-6.3.2.12
DTDPGLUCDEHYDRAT-RXN	EC-4.2.1.46
RXN-18212	EC-4.4.1.13
DIHYDROFOLATESYNTH-RXN	EC-6.3.2.12
RXN-19582	
RXN0-3381	
3.4.11.1-RXN	EC-3.4.11.9	EC-3.4.11.1
3.4.11.9-RXN	EC-3.4.11.9
RXN-19558	EC-4.4.1.13
RXN-14429	EC-3.5.1.118
RXN-19557	
3.5.1.80-RXN	EC-3.5.1.25
RXN-15124	
RXN-15127	EC-3.5.99.10
RXN0-5414	EC-3.5.1
FRUCTOKINASE-RXN	EC-2.7.1.4
NAG6PDEACET-RXN	EC-3.5.1.25
DTDPKIN-RXN	EC-2.7.4.6
DCDPKIN-RXN	EC-2.7.4.6
RXN0-5462	EC-3.6.1.15	EC-3.6.5.6	EC-3.6.5.5	EC-3.6.5.4	EC-3.6.5.3	EC-3.6.5.2	EC-3.6.5.1	EC-3.6.1
DUDPKIN-RXN	EC-2.7.4.6
GLUCOSAMINE-6-P-DEAMIN-RXN	EC-3.5.99.6
RXN0-6523	EC-3.1.26.12
2.4.1.208-RXN	EC-2.4.1.208
RXN-12195	EC-3.6.1.15
RXN-14188	EC-3.6.1
RXN-19806	EC-1.1.1
RXN-21219	EC-3.4.22.40
RXN0-4342	EC-2.7.7.70
RXN0-5422	EC-2.4.1
GLUTATHIONE-SYN-RXN	EC-6.3.2.3
RXN-21220	EC-3.4.22.40
RXN-19729	EC-3.1.1.96
RXN185E-10	
3.4.22.40-RXN	EC-3.4.22.40
RXN-19728	EC-3.1.1.96
RXN-16325	EC-2.4.1.175
RXN-19727	EC-3.1.1.96
3.2.1.89-RXN	EC-3.2.1.89
RXN-16659	EC-3.4.16.4
PMPOXI-RXN	EC-1.4.3.5
RXN-15041	EC-3.1.1.96
METHIONINE--TRNA-LIGASE-RXN	EC-6.1.1.10
PTAALT-RXN	EC-2.3.1.222
RXN-19726	EC-3.1.1.96
RXN-16165	EC-6.1.1.10
RXN0-5401	
RXN-16649	EC-3.4.16.4
UDP-NACMUR-ALA-LIG-RXN	EC-6.3.2.8
RXN-11637	EC-2.1.1.198
RXN-9361	EC-2.1.1.163
RXN-11029	EC-2.4.1.227
RXN-16665	
RXN-8976	EC-2.4.1.227
RXN-22615	EC-2.4.1.227
RXN-16660	
2.7.10.1-RXN	EC-2.7.10.1	EC-2.7.10.3	EC-2.7.12.1	EC-2.7.10.2
RXN-22611	EC-2.4.1.227
RXN-9548	EC-3.1.2.14
RXN-11543	EC-3.7.1.13
NADPH-DEHYDROGENASE-FLAVIN-RXN	EC-1.5.1.30
RXN-14451	
RXN-14461	EC-2.7.1.180
RXN-11346	EC-2.4.1.227
RXN1YI0-24	
NACGLCTRANS-RXN	EC-2.4.1.227
RXN-22585	EC-4.2.1.178
NADPYROPHOSPHAT-RXN	EC-3.6.1.22
RXN-15025	EC-2.3.1.286
4.2.2.18-RXN	EC-4.2.2.18
RXN1YI0-14	EC-1.3.5.1
RXN0-4401	EC-3.6.1.22
ACID-PHOSPHATASE-RXN	EC-3.1.3.2
2.4.1.129-RXN	EC-2.4.1.129
RXN-15378	EC-1.3.5.1
NAD-SYNTH-NH3-RXN	EC-6.3.1.5
RXN-5721	
RXNQT-4165	EC-1.1.1.85
HYDROG-RXN	EC-1.12.7.2
RXN-18208	
RXN-15521	EC-2.4.1.129
RXN-18209	
RXN-12444	EC-1.5.1.38
RXN-14473	EC-3.1.3.2
RXN-16648	EC-2.4.1.336
RXN-22558	EC-2.4.1.129
RXN-11291	EC-2.4.1.129
RXNQT-4168	EC-1.1.1.85
RXN-14963	EC-1.3.5.1
RXN-18206	
RXN-14962	
RXN-18207	
RXN-15123	EC-3.5.99.10
LACTALDREDUCT-RXN	EC-1.1.1.77
RXN-16650	EC-2.4.1.129
GLYCOLALD-DEHYDROG-RXN	EC-1.2.1.21
RXNQT-4171	EC-1.1.1.85
RXN-11502	EC-3.2.1
RXN-18204	
RXN-15121	
RXN-18205	
RXN-17754	
RXN-11350	EC-2.4.1.129
RXN-15122	
THREDEHYD-RXN	EC-4.3.1.19
RXN-8641	EC-1.1.1.77
RXN-22556	EC-2.4.1.129
RXN0-1081	EC-3.5.4
RXN-22557	EC-2.4.1.129
RXN-21393	EC-1.3.5.1
RXNQT-4174	EC-1.1.1.85
RXN0-901	EC-1.17.1.4
RXN-18202	
SUCCINATE-DEHYDROGENASE-UBIQUINONE6-RXN	EC-1.3.5.1
RXN-18203	
RXN0-5244-yeast	
RXN-14712	EC-2.4.1.129
R4-RXN	EC-1.11.1.26
RXN-20692	
RXN-11348	EC-2.4.1.129
RXN-20691	
R601-RXN	EC-1.3.5.1
RXN0-5254	
RXNQT-4178	EC-1.1.1.85
GLYCOLALDREDUCT-RXN	EC-1.1.1.77
RXN-18200	
RXN-14971	EC-1.3.5.1
RXN-18201	
RXN-11578	EC-2.1.1.170
SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN	EC-1.3.5.1
RXN0-5245	
3.2.1.10-RXN	EC-3.2.1.10
UDP-NACMURALA-GLU-LIG-RXN	EC-6.3.2.9
RXN-12088	EC-3.2.1.22
PHOSNACMURPENTATRANS-RXN	EC-2.7.8.13
PYRAMKIN-RXN	EC-2.7.1.35
PNKIN-RXN	EC-2.7.1.35
TRNA-GUANINE-N7--METHYLTRANSFERASE-RXN	EC-2.1.1.33
GARTRANSFORMYL2-RXN	EC-6.3.1.21
ATPASE-RXN	EC-3.6.1.15
RXN-13158	EC-1.1.1.85
GART-RXN	EC-2.1.2.2
3-ISOPROPYLMALDEHYDROG-RXN	
QUEUOSINE-TRNA-RIBOSYLTRANSFERASE-RXN	EC-2.4.2.64
RXN-7800	
RXN-18434	EC-2.3.1.267
RXN-11347	EC-2.7.8.13
ALPHAGALACTOSID-RXN	EC-3.2.1.22
RXN-14986	EC-1.1.1.85
PYRIDOXKIN-RXN	EC-2.7.1.35
RXN-18210	
RXN-17830	EC-3.2.1.22
RXN-11028	EC-2.7.8.13
RXN-18211	
RXN-8975	EC-2.7.8.13
RXN-14991	EC-1.5.3.22
RXN-22610	EC-2.7.8.13
SPONTPRO-RXN	
RXN-13037	EC-2.3.1.181
RXN-11063	EC-4.4.1.11
RXN-9386	EC-6.1.1.24
UDP-NACMURALGLDAPAALIG-RXN	EC-6.3.2.10
RXN0-947	EC-2.3.1.181
3.2.1.47-RXN	EC-3.2.1.22
RXN0-6373	EC-1.1.5.2
6.3.2.10-RXN	EC-6.3.2.10
METHIONINE-GAMMA-LYASE-RXN	EC-4.4.1.11
RXN-14301	
NADPH-DEHYDROGENASE-RXN	EC-1.6.99.1
RXN-9024	EC-3.2.1.3
RXN-14566	EC-2.5.1.113
DIHYDROOROTATE-DEHYDROGENASE-RXN	EC-1.3.5.2
RXN-22608	EC-6.3.2.10
RXN-14567	EC-3.13.1.6
RXN-11064	EC-4.4.1.11
RXN0-6554	EC-1.3.5.2
RXN0-6491	EC-1.3.5.2
RXN0-6490	
RXN0-6372	
RXN0-5222	
3.4.11.5-RXN	EC-3.4.11.5
GALACTOKIN-RXN	EC-2.7.1.6
PYRROLINECARBREDUCT-RXN	EC-1.5.1.2
RXN-11865	EC-2.1.1.207
RXN-11638	EC-2.1.1.199
PSERPHOSPHA-RXN	EC-3.1.3.3
PPGPPSYN-RXN	EC-3.1.7.2
RXN0-5114	EC-3.1.3.3
RXN66-546	EC-1.5.1.2
RXN0-6427	EC-3.1.7.2
GDPKIN-RXN	EC-2.7.4.6
RXN-12398	EC-3.2.1.23
RXN-22623	EC-1.1.1.95
RXN-11860	EC-2.1.1.207
DADPKIN-RXN	EC-2.7.4.6
RXN-11501	EC-3.2.1.22
3.2.1.23-RXN	EC-3.2.1.23
RXN-19765	EC-3.2.1.23
PGLYCDEHYDROG-RXN	EC-1.1.1.95
3.4.21.88-RXN	EC-3.4.21.88
RXN-12400	EC-3.2.1.23
RXN-14014	EC-1.17.1.8
RXN-12399	EC-3.2.1.23
DIHYDRODIPICSYN-RXN	EC-4.3.3.7
RXN-7572	EC-1.1.1.27
RXN-13997	EC-3.5.4.33
GLYCOPHOSPHORYL-RXN	EC-2.4.1.1
3.4.11.2-RXN	EC-3.4.11.14	EC-3.4.11.2
RXN-20555	EC-3.1.1.4
L-LACTATE-DEHYDROGENASE-RXN	EC-1.1.1.27
RXN-8999	EC-2.5.1.31
5.4.2.10-RXN	EC-5.4.2.10
RXN-20561	EC-3.1.1.4
RXN-16424	
RXN0-7139	
RXN-11635	EC-2.1.1.174
RXN-12625	EC-3.2.1.52
DCTP-DEAM-RXN	EC-3.5.4.13
RXN-22591	EC-3.2.1.52
GLUTAMINESYN-RXN	EC-6.3.1.2
RXN-9025	EC-2.4.1.1
PRIBFAICARPISOM-RXN	EC-5.3.1.16
L-GLN-FRUCT-6-P-AMINOTRANS-RXN	EC-2.6.1.16
RXN-22612	EC-3.2.1.52
RXN-14118	EC-3.5.4.13
RXN-11842	EC-5.4.99.28
GLUTDEHYD-RXN	EC-1.4.1.4
IMIDPHOSDEHYD-RXN	EC-4.2.1.19
DTDPDEHYRHAMREDUCT-RXN	EC-1.1.1.133
TRANS-RXN-194	EC-7.2.2.10
HISTAMINOTRANS-RXN	EC-2.6.1.9
RXN0-5224	EC-4.2.1.1
RXN-21432	EC-3.2.1.52
CHOLINE-SULFATASE-RXN	EC-3.1.6.6
