#
#  st_thermophilus_cbc-s77_scyc 1.0 Reactions link table generated on Tue Oct 24, 2023
#
DNA-CYTOSINE-5--METHYLTRANSFERASE-RXN	EC-2.1.1.37
RXN-16664	EC-3.4.17.13
ADENOSYLHOMOCYSTEINASE-RXN	EC-3.3.1.1
RXN-16665	
RXN-16685	
RXN-16688	
TRYPTOPHAN--TRNA-LIGASE-RXN	EC-6.1.1.2
RXN-16689	
RXN-16690	
RXN0-4961	EC-3.1.11
RXN-11592	EC-2.1.1.177
1.18.1.2-RXN	EC-1.18.1.2
GLYRIBONUCSYN-RXN	EC-6.3.4.13
RXN-16687	
RXN-16691	
GCVT-RXN	EC-2.1.2.10
RXN-15468	
3.4.21.107-RXN	EC-3.4.21.107
PRTRANS-RXN	EC-2.4.2.18
3.1.1.73-RXN	EC-3.1.1.73
RXN-12460	EC-3.1.1.29
ANTHRANSYN-RXN	EC-4.1.3.27
RXN-16637	EC-3.1.1.29
RXN-21077	EC-4.2.99
RXN-22729	
RXN-22711	
AMINOCYL-TRNA-HYDROLASE-RXN	EC-3.1.1.29
RXN-21072	EC-4.2.99
RXN-1961	EC-6.3.4.19
PROLINE--TRNA-LIGASE-RXN	EC-6.1.1.15
HYPOXANPRIBOSYLTRAN-RXN	EC-2.4.2.8
DIHYDROXYMETVALDEHYDRAT-RXN	EC-4.2.1.9
CDPDIGLYSYN-RXN	EC-2.7.7.41
GUANPRIBOSYLTRAN-RXN	EC-2.4.2.8
RXN0-5515	EC-2.7.7.41
ALANINE--TRNA-LIGASE-RXN	EC-6.1.1.7
RXN0-5295	EC-3.2.1
PEPTIDYLPROLYL-ISOMERASE-RXN	EC-5.2.1.8
RXN0-1321	EC-2.4.2.29
RXN-20524	EC-2.7.7.41
RXN0-5297	EC-3.2.1
METHIONINE--TRNA-LIGASE-RXN	EC-6.1.1.10
PGLUCISOM-RXN	EC-5.3.1.9
HEXOKINASE-RXN	EC-2.7.1.1
RXN-16165	EC-6.1.1.10
L-GLN-FRUCT-6-P-AMINOTRANS-RXN	EC-2.6.1.16
RXN-14475	EC-3.1.3.90
RXN0-7388	EC-5.6.2
RXN-21561	
2.7.7.8-RXN	EC-2.7.7.8
DNA-DIRECTED-DNA-POLYMERASE-RXN	EC-2.7.7.7
TRANS-RXN-477	
RXN-20927	EC-2.7.7.7
TRANS-RXN-153A	EC-2.7.1.199
CYSTEINE--TRNA-LIGASE-RXN	EC-6.1.1.16
DIHYDROXYISOVALDEHYDRAT-RXN	EC-4.2.1.9
2-DEHYDROPANTOATE-REDUCT-RXN	EC-1.1.1.169
RXN-22913	EC-1.1.1.169
GUANINE-DEAMINASE-RXN	EC-3.5.4.3
3.5.2.12-RXN	EC-3.5.2.12
RXN-11835	EC-5.4.99.21
RXN0-366	EC-3.2.2.1
2TRANSKETO-RXN	EC-2.2.1.1
TRANS-RXN-157	EC-2.7.1.199
RXN-11834	EC-5.4.99.20
RXN-15083	EC-2.7.1.199
RXN-15143	EC-2.7.1.199
RXN-11842	EC-5.4.99.28
1TRANSKETO-RXN	EC-2.2.1.1
TRANS-RXN0-540	EC-2.7.1.199
RXN0-1281	EC-1.1.1
ALANINE-DEHYDROGENASE-RXN	EC-1.4.1.1
CATECHOL-2-3-DIOXYGENASE-RXN	EC-1.13.11.2
RXN0-6385	EC-2.8.1
GLUCOSE-1-PHOSPHAT-RXN	EC-3.1.3.10
RXN-14517	EC-2.1.1.228
GLUCONOLACT-RXN	EC-3.1.1.17
RXN-18666	EC-6.2.1
RXN0-6373	EC-1.1.5.2
RXN-14564	
RXN-11714	EC-2.5.1.94
RXN-14565	
RXN0-6372	
RXN-13704	EC-1.13.11.2
RXN-12458	EC-2.1.1.228
RXN-11410	
RXN-11409	
RXN-11397	EC-3.6.1
RXN-11219	EC-1.13.11.2
SPONTPRO-RXN	
QUINOPRIBOTRANS-RXN	EC-2.4.2.19
ACETYLORNDEACET-RXN	EC-3.5.1.16
NICOTINAMID-RXN	EC-3.5.1.19
RXN0-5222	
2-METHYLCITRATE-SYNTHASE-RXN	EC-2.3.3.5
CATECHOL-23-DIOXYGENASE-RXN	EC-1.13.11.2
RXN-7933	EC-3.5.1.16
RXN490-3616	EC-6.1.1.23
RXN-5721	
NADPYROPHOSPHAT-RXN	EC-3.6.1.22
NMNNUCLEOSID-RXN	EC-3.2.2.14	EC-3.2.2.6
R345-RXN	EC-6.3.5.10
RXN-11586	EC-2.1.1.192
4.3.1.17-RXN	EC-4.3.1.17
RXN-15125	
TRNA-PSEUDOURIDINE-SYNTHASE-I-RXN	EC-5.4.99.12
RXN-15124	
RXN-15127	EC-3.5.99.10
SUGAR-PHOSPHATASE-RXN	EC-3.1.3.23
RXN0-5223	EC-2.7.1
RNTRACTIV-RXN	EC-1.97.1
PHOSNACMURPENTATRANS-RXN	EC-2.7.8.13
RXN-11347	EC-2.7.8.13
RIBONUCLEOSIDE-TRIP-REDUCT-RXN	EC-1.1.98.6
RXN0-746	EC-1.1.98.6
RXN-11028	EC-2.7.8.13
RXN0-724	EC-1.1.98.6
RXN0-745	EC-1.1.98.6
RXN0-723	EC-1.1.98.6
RXN-8975	EC-2.7.8.13
RXN-1828	EC-2.4.1.25
RXN-18840	EC-3.1.2.20
RXN-22610	EC-2.7.8.13
1.1.1.8-RXN	EC-1.1.1.8
RXN-9023	EC-2.4.1.25
RXN-19947	EC-3.2.1.33	EC-2.4.1.25
RXN-11638	EC-2.1.1.199
RXN-10708	EC-3.1.2.20
3.2.1.8-RXN	EC-3.2.1.8
ALCOHOL-DEHYDROG-RXN	EC-1.1.1.1
RXN-14354	EC-2.4.1.25
GLUTSEMIALDEHYDROG-RXN	EC-1.2.1.41
RXN-12294	EC-3.2.1
RXN-14261	EC-2.4.1.25
GLUTKIN-RXN	EC-2.7.2.11
RXN-12193	EC-2.4.1.25
RXN-22604	
2.7.1.90-RXN	EC-2.7.1.90
RXN-14904	
RXN-12391	EC-2.4.1.25
RXN-17883	
ACETATEKIN-RXN	EC-2.7.2.15	EC-2.7.2.1
AMYLOMALT-RXN	EC-2.4.1.25
RXN-14260	EC-2.4.1.25
RXN-10662	EC-3.1.2.20
PROPKIN-RXN	EC-2.7.2.7	EC-2.7.2.1	EC-2.7.2.15	EC-2.7.2.14
RXN-17882	
RXN-22550	
RXN-10018	
RXN-19543	EC-3.4.13.23
RXN-22603	
RXN-14290	
RXN-14883	
PYRROLINECARBREDUCT-RXN	EC-1.5.1.2
RXN-15139	
RXN0-7080	
RXN-12539	
THIOESTER-RXN	EC-3.1.2.20
RXN-22287	
RXN66-546	EC-1.5.1.2
RXN-10851	
RXN0-5305	
ACYL-COA-HYDROLASE-RXN	EC-3.1.2.20
RXN-15140	
GLYCOPHOSPHORYL-RXN	EC-2.4.1.1
2.1.1.72-RXN	EC-2.1.1.72
3.4.11.7-RXN	EC-3.4.11.7
RXN0-5462	EC-3.6.1.15	EC-3.6.5.6	EC-3.6.5.5	EC-3.6.5.4	EC-3.6.5.3	EC-3.6.5.2	EC-3.6.5.1	EC-3.6.1
RXN-16201	EC-3.4.11.7
NICONUCADENYLYLTRAN-RXN	EC-2.7.7.18
6.3.5.7-RXN	EC-6.3.5.7
RXN-16194	EC-3.4.11.7
RXN-20082	
CYCPHOSDIESTER-RXN	EC-3.1.4.16
RXN-20083	
RXN-4821	EC-3.5.99
RXN-14064	EC-3.1.4.16
RXN-745	
INORGPYROPHOSPHAT-RXN	EC-3.6.1.1
PHENYLPYRUVATE-TAUTOMERASE-RXN	EC-5.3.2.1
RXN-16190	EC-3.4.11.7
RXN0-7187	
RXN-14112	EC-3.1.4.16
RXN-18031	
RXN-22319	
RXN-16659	EC-3.4.16.4
RXN-12541	
RXN-22388	
RXN-14091	EC-3.1.4.16
RXN-13404	EC-2.1.1.156
RXN-11811	
RXN-16649	EC-3.4.16.4
RXN-20459	
RXN-9679	
RXN-14409	
RXN-14812	
RXN-14113	EC-3.1.4.16
RXN-9025	EC-2.4.1.1
RXN-8315	
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	EC-1.2.1.11
RXN-12540	
GLYCINE-N-METHYLTRANSFERASE-RXN	EC-2.1.1.20
RXN-12354	EC-5.3.2
DIHYDRODIPICSYN-RXN	EC-4.3.3.7
RXN-7282	EC-5.3.2
RXN-17633	
RXN0-5419	
3.1.26.3-RXN	EC-3.1.26.3
RXN-15348	
RXN-12398	EC-3.2.1.23
RXN-14882	
GLUTATHIONE-PEROXIDASE-RXN	EC-1.11.1.9
RXN-16454	
1.11.1.12-RXN	EC-1.11.1.12
RXN-17881	
RXN-14815	EC-5.1.3
GLUCOSE-6-PHOSPHATE-1-EPIMERASE-RXN	EC-5.1.3.15
4.2.99.18-RXN	EC-4.2.99.18
3.2.1.23-RXN	EC-3.2.1.23
RXN-22606	
RXN-19765	EC-3.2.1.23
RXN-22643	
RXN-16765	
3.1.26.4-RXN	EC-3.1.26.4
PHENYLALANINE--TRNA-LIGASE-RXN	EC-6.1.1.20
RXN-17753	
RXN-10016	
GPPSYN-RXN	EC-2.5.1.1
RXN-21264	EC-1.17.4.2
RXN-9386	EC-6.1.1.24
RXN-2881	
RXN-22605	
1.17.4.2-RXN	EC-1.17.4.2
RXN-12480	EC-2.1.1.223
RXN-2961	EC-4.4.1.22
RXN-21263	EC-1.17.4.2
RXN-22286	
AMP-DEPHOSPHORYLATION-RXN	EC-3.1.3.5
RXN-18032	
RXN-21262	EC-1.17.4.2
ALDOSE-1-EPIMERASE-RXN	EC-5.1.3.3
XMPXAN-RXN	EC-3.1.3.5
RXN-19022	
RXN-21265	EC-1.17.4.2
RXN-12515	EC-3.5.3.24
RXN-12753	
PYRAMKIN-RXN	EC-2.7.1.35
RXN-12752	EC-5.1.99.6
RXN0-6721	
RXN-12754	
RXN-18232	
RXN-14026	EC-3.1.3.91	EC-3.1.3.5
PNKIN-RXN	EC-2.7.1.35
PGLYCDEHYDROG-RXN	EC-1.1.1.95
RXN0-7188	
RXN-13142	EC-5.1.99.6
RXN-8899	
RXN-20457	
RXN-12400	EC-3.2.1.23
RXN-20456	
RXN-6581	
RXN-7609	EC-3.1.3.5
PYRIDOXKIN-RXN	EC-2.7.1.35
ACETOLACTATE-DECARBOXYLASE-RXN	EC-4.1.1.5
RXN-12399	EC-3.2.1.23
RXN-7607	EC-3.1.3.99	EC-3.1.3.5
RXN-11032	EC-1.1.1.304
RXN-21415	EC-7.1.1.2
RXN-21404	
RXN-14025	EC-3.1.3.5
RXN0-6359	EC-2.8.1.1
THIOSULFATE-SULFURTRANSFERASE-RXN	EC-2.8.1.1
5.1.3.21-RXN	EC-5.1.3.21
5-NUCLEOTID-RXN	EC-3.1.3.5
RXN0-5244	
RXN-7605	EC-2.1.1
NADH-DEHYDROG-A-RXN	EC-7.1.1.2
RXN-19040	EC-2.8.1.1
RXN-13519	
RXN-14227	EC-3.1.3.5
RXN0-5248	
GALACTURIDYLYLTRANS-RXN	EC-2.7.7.12
RXN-14566	EC-2.5.1.113
RXN-14567	EC-3.13.1.6
GALACTOKIN-RXN	EC-2.7.1.6
RXN-5841	EC-3.1.3.5
CDPKIN-RXN	EC-2.7.4.6
UDPKIN-RXN	EC-2.7.4.6
TAGAKIN-RXN	EC-2.7.1.144
PSERPHOSPHA-RXN	EC-3.1.3.3
RXN-7572	EC-1.1.1.27
RXN0-5114	EC-3.1.3.3
DUDPKIN-RXN	EC-2.7.4.6
GLUTATHIONE-REDUCT-NADPH-RXN	EC-1.8.1.7
RXN-8529	EC-5.3.2.6
L-LACTATE-DEHYDROGENASE-RXN	EC-1.1.1.27
UDPGLUCEPIM-RXN	EC-5.1.3.2
RXN0-901	EC-1.17.1.4
RXN-7682	EC-1.17.1.4
RXN-10245	EC-5.3.2.6
FOLYLPOLYGLUTAMATESYNTH-RXN	EC-6.3.2.17
CHORISMATEMUT-RXN	EC-5.4.99.5
DADPKIN-RXN	EC-2.7.4.6
RIBOSYLHOMOCYSTEINASE-RXN	EC-4.4.1.21
UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN	EC-2.5.1.7
RXN0-2921	EC-6.3.2.17
GDPKIN-RXN	EC-2.7.4.6
RXN-6341	EC-6.3.2.17
RXN-13459	EC-5.3.2.6
ACETYL-COA-CARBOXYLTRANSFER-RXN	EC-6.4.1.2
BIOTIN-CARBOXYL-RXN	EC-6.3.4.14
RXN-11310	EC-2.3.2.16
DGDPKIN-RXN	EC-2.7.4.6
RXN-11295	EC-2.3.2.16
DTDPKIN-RXN	EC-2.7.4.6
FORMYLTHFGLUSYNTH-RXN	EC-6.3.2.17
DCDPKIN-RXN	EC-2.7.4.6
PYRUVFORMLY-RXN	EC-2.3.1.54
RXN-20037	EC-2.8.1.7
RXN-12621	
2.1.1.74-RXN	EC-2.1.1.74
THIOREDOXIN-REDUCT-NADPH-RXN	EC-1.8.1.9
RXN-10656	EC-4.2.1.59
RXN0-6515	EC-2.1.1.171
2.4.1.208-RXN	EC-2.4.1.208
5.99.1.2-RXN	EC-5.6.2.1
RIBOSYLNICOTINAMIDE-KINASE-RXN	EC-2.7.1.22
PANTEPADENYLYLTRAN-RXN	EC-2.7.7.3
2.4.1.157-RXN	EC-2.4.1.337
RXN0-5063	EC-2.8.4.3
5.99.1.3-RXN	EC-5.6.2.2
RXN-14480	
RXN-22700	EC-2.8.1.7
RXN-14481	
RXN-18707	
GPH-RXN	EC-3.1.3.18
KETOBUTFORMLY-RXN	EC-2.3.1
2.1.1.63-RXN	EC-2.1.1.63
RXN-21560	EC-2.8.1.7
RXN-17824	EC-2.1.1.63
RXN0-2145	EC-1.3.1.9
RXN-16631	EC-4.2.1.59
THREONINE--TRNA-LIGASE-RXN	EC-6.1.1.3
HYDROXYPYRUVATE-REDUCTASE-RXN	EC-1.1.1.81
HYDROXYMETHYLGLUTARYL-COA-REDUCTASE-RXN	EC-1.1.1.88
RXN-12588	EC-2.8.1.7
RXN-12587	
HYDROXYMETHYLGLUTARYL-COA-SYNTHASE-RXN	EC-2.3.3.10
PSERTRANSAMPYR-RXN	EC-2.6.1.52
GART-RXN	EC-2.1.2.2
RXN-22698	EC-2.8.1.7
RXN-22697	
DIHYDRONEOPTERIN-MONO-P-DEPHOS-RXN	EC-3.6.1
AIRS-RXN	EC-6.3.3.1
PSERTRANSAM-RXN	EC-2.6.1.52
PRPPAMIDOTRANS-RXN	EC-2.4.2.14
THYMIDYLATESYN-RXN	EC-2.1.1.45
BETA-GLUCOSIDE-KINASE-RXN	EC-2.7.1.85
FGAMSYN-RXN	EC-6.3.5.3
H2NEOPTERINP3PYROPHOSPHOHYDRO-RXN	EC-3.6.1.67
RXN-14385	EC-2.8.1.7
RXN-18357	EC-1.5.1.3
HOMOCYSMETB12-RXN	EC-2.1.1.13
SAICARSYN-RXN	EC-6.3.2.6
RXN-21538	
RXN-16627	EC-4.2.1.59
RXN-21566	EC-2.8.1.7
3.4.11.2-RXN	EC-3.4.11.14	EC-3.4.11.2
RXN-21565	
RXN-21539	
GLYOXI-RXN	EC-4.4.1.5
RXN-19329	EC-1.5.1.3
ABC-27-RXN	EC-7.3.2.1
RXN-9787	EC-2.8.1.7
DIHYDROFOLATEREDUCT-RXN	EC-1.5.1.3
RXN0-308	
RXN-22326	EC-7.3.2.1
RXN-22709	EC-1.5.1.3
F16BDEPHOS-RXN	EC-3.1.3.11
RXN-14382	
ABC-25-RXN	EC-7.6.2.11	EC-7.6.2.16
RXN-11839	EC-5.4.99.25
3-HYDROXYDECANOYL-ACP-DEHYDR-RXN	EC-4.2.1.59
ABC-24-RXN	EC-7.6.2.11
RXN-15881	EC-2.8.1.7
3.6.3.31-RXN	EC-7.6.2.11
RXN-9990	EC-2.7.7.43
ADENYLOSUCCINATE-SYNTHASE-RXN	EC-6.3.4.4
UDPNACETYLMURAMATEDEHYDROG-RXN	EC-1.3.1.98
RXN-15733	EC-2.7.6.3
RXN-9533	EC-4.2.1.59
ADENYL-KIN-RXN	EC-2.7.4.3
RXN-18388	EC-2.8.1.4
S-ADENMETSYN-RXN	EC-2.5.1.6
H2PTERIDINEPYROPHOSPHOKIN-RXN	EC-2.7.6.3
RXN-9655	EC-4.2.1.59
BIOTINLIG-RXN	EC-6.3.4.15
H2NEOPTERINALDOL-RXN	EC-4.1.2.25
RXN0-7192	
RXN0-2144	EC-4.2.1.59
RXN-22002	
RXN-16623	EC-4.2.1.59
RXN-10857	EC-4.1.2.25
RXN-12002	EC-2.7.4.22	EC-2.7.4.14
3.5.1.88-RXN	EC-3.5.1.88
3.2.1.98-RXN	EC-3.2.1.98
RXN-10660	EC-4.2.1.59
3.5.1.27-RXN	EC-3.5.1.88
H2PTEROATESYNTH-RXN	EC-2.5.1.15
GLUTDEHYD-RXN	EC-1.4.1.4
TRNA-CYTIDYLYLTRANSFERASE-RXN	EC-2.7.7.72
RXN-1623	EC-2.3.1.51
PGPPHOSPHA-RXN	EC-3.1.3.27
RXN0-6994	EC-3.2.1.86
1.8.4.14-RXN	EC-1.8.4.14
RXN-14014	EC-1.17.1.8
GTP-CYCLOHYDRO-I-RXN	EC-3.5.4.16
RXN0-7165	EC-2.3.1.57
RXN0-6274	EC-2.5.1.75
RXN-16619	EC-4.2.1.59
PTAALT-RXN	EC-2.3.1.222
SPERMACTRAN-RXN	EC-2.3.1.57
3.1.11.2-RXN	EC-3.1.11.2
6-PHOSPHO-BETA-GLUCOSIDASE-RXN	EC-3.2.1.86
RXN-19536	EC-2.3.1.57
DIACYLGLYKIN-RXN	EC-2.7.1.107
PROTOHEMEFERROCHELAT-RXN	EC-4.98.1.1
RXN0-7002	EC-3.2.1.86
DNA-LIGASE-NAD+-RXN	EC-6.5.1.6	EC-6.5.1.2
RXN-17920	
DIAMACTRANS-RXN	EC-2.3.1.57
RXN-17918	
RXN-17919	
TRANS-RXN0-237	
RXN-9939	EC-2.3.1.57
RXN-16625	EC-2.3.1.179	EC-2.3.1.41
ASPARAGINE--TRNA-LIGASE-RXN	EC-6.1.1.22
RXN-0	EC-2.3.1.57
RXN-22554	
RXN-10814	EC-2.6.1.1	EC-2.6.1.57	EC-2.6.1.27
GLUCOKIN-RXN	EC-2.7.1.1	EC-2.7.1.2
TRYPTOPHAN-AMINOTRANSFERASE-RXN	EC-2.6.1.1	EC-2.6.1.27
RXN-17875	EC-3.4.11.18
RXN0-7081	
UDP-NACMURALA-GLU-LIG-RXN	EC-6.3.2.9
RXN0-5144	EC-2.1.1.61
RXN-17878	EC-3.4.11.18
RXN-18708	EC-2.8.1
RXN-11029	EC-2.4.1.227
RXN-18709	EC-2.8.1
RXN1G-4	EC-2.3.1.189
RXN-18710	
RXN-8976	EC-2.4.1.227
RXN-20755	
RXN-17874	EC-3.4.11.18
RXN-20756	
RXN-22615	EC-2.4.1.227
RXN-20757	
RXN-17877	EC-3.4.11.18
RXN-22699	EC-2.8.1
RXN-22611	EC-2.4.1.227
CYTIDEAM2-RXN	EC-3.5.4.5
CYTIDEAM-RXN	EC-3.5.4.5
RXN-17876	EC-3.4.11.18
RXN-11346	EC-2.4.1.227
3.4.11.18-RXN	EC-3.4.11.18
RXN-17873	EC-3.4.11.18
RXN-17363	EC-2.3.1.269
GCVMULTI-RXN	EC-1.4.1.27
GCVP-RXN	EC-1.4.4.2
NACGLCTRANS-RXN	EC-2.4.1.227
RXN0-3201	EC-3.4.21
RXN-22553	
RXN0-2141	EC-2.3.1.179	EC-2.3.1.41
TDCEACT-RXN	EC-1.97.1.4
2.7.1.121-RXN	EC-2.7.1.121
RXN-22427	
RXN-16621	EC-2.3.1.179	EC-2.3.1.41
RXN-21080	
ALARACECAT-RXN	EC-5.1.1.1
RXN0-7169	
RXN-11737	EC-2.6.1.1
RXN-15889	EC-2.7.8.7
RXN0-5224	EC-4.2.1.1
RXN-13698	EC-2.6.1.2
RXN-12446	EC-1.5.1.36
RXN-10658	EC-2.3.1.179	EC-2.3.1.41
ALANINE-AMINOTRANSFERASE-RXN	EC-2.6.1.2
RXN-8668	EC-1.8.4.11
GLYC3PDEHYDROGBIOSYN-RXN	EC-1.1.1.94
RXN-13697	EC-2.6.1.1
ASPAMINOTRANS-RXN	EC-2.6.1.1
GLUC1PURIDYLTRANS-RXN	EC-2.7.7.64	EC-2.7.7.9
RXN0-6478	EC-3.1.26.12
RXN0-6482	EC-2.7.7.56
RXN0-6484	EC-3.1.13.5
RXN-19477	EC-2.7.8.7
RXN-17362	EC-3.4.23.36
3-OXOACYL-ACP-SYNTH-RXN	EC-2.3.1.179	EC-2.3.1.41
3.4.21.105-RXN	EC-3.4.21.105
HOLO-ACP-SYNTH-RXN	EC-2.7.8.7
RXN0-6483	EC-3.1.13.5
TYROSINE-AMINOTRANSFERASE-RXN	EC-2.6.1.1	EC-2.6.1.57	EC-2.6.1.5	EC-2.6.1.27
RXN0-6481	EC-2.7.7.56
RXN-19493	EC-2.7.8.7
RXN0-6485	EC-3.1.26.12
5-FORMYL-THF-CYCLO-LIGASE-RXN	EC-6.3.3.2
ENTDB-RXN	EC-2.7.8.7
N-ACETYLDIAMINOPIMELATE-DEACETYLASE-RXN	EC-3.5.1.47
RXN0-4261	EC-5.6.2.3
2.3.1.89-RXN	EC-2.3.1.89
RXN-11135	EC-5.6.2.4
RXN-11637	EC-2.1.1.198
ABC-42-RXN	EC-7.5.2.8
RXN-10994	EC-2.7.8.7
SERINE-O-ACETTRAN-RXN	EC-2.3.1.30
RXN-10654	EC-2.3.1.179	EC-2.3.1.41
ENOYL-ACP-REDUCT-NADPH-RXN	EC-1.3.1.10	EC-1.3.1.104	EC-1.3.1.39
GLYCINE--TRNA-LIGASE-RXN	EC-6.1.1.14
ENOYL-ACP-REDUCT-NADH-RXN	EC-1.3.1.9
CYSPH-RXN	EC-2.5.1.48
RXN-9384	EC-2.5.1.48
DTMPKI-RXN	EC-2.7.4.12	EC-2.7.4.13	EC-2.7.4.9
RXN-16759	EC-2.7.8.7
2.7.1.148-RXN	EC-2.7.1.148
RXN-16629	EC-2.3.1.179	EC-2.3.1.41
TRIOSEPISOMERIZATION-RXN	EC-5.3.1.1
RXN-6081	
O-SUCCHOMOSERLYASE-RXN	EC-2.5.1.48
PHOSPHOMEVALONATE-KINASE-RXN	EC-2.7.4.2
RXN-18602	EC-2.5.1.48
RXN-10674	EC-2.7.8.7
GLUCOSAMINE-6-P-DEAMIN-RXN	EC-3.5.99.6
RXN-16615	EC-2.3.1.179	EC-2.3.1.41
RXN-12726	EC-2.5.1.47
RXN0-1342	EC-2.4.99.17
RXN0-4022	EC-1.7.1.13
ACSERLY-RXN	EC-2.5.1.47
DAHPSYN-RXN	EC-2.5.1.54
RXN0-6575	EC-4.3.99.3
3.1.21.3-RXN	EC-3.1.21.3
MANNPISOM-RXN	EC-5.3.1.8
RXN-16650	EC-2.4.1.129
RXN0-5507	EC-4.1.2.50
3PGAREARR-RXN	EC-5.4.2.12
PHOSGLYPHOS-RXN	EC-2.7.2.3
RXN-16622	EC-1.1.1.100
GAPOXNPHOSPHN-RXN	EC-1.2.1.12
F16ALDOLASE-RXN	EC-4.1.2.13
HOMOCYSMET-RXN	EC-2.1.1.14
RXN-19915	EC-2.7.1.4
RXN-12093	EC-6.3.4.20
GLYCERONE-KINASE-RXN	EC-2.7.1.29
ALDOSE1EPIM-RXN	EC-5.1.3.3
RXN-12730	EC-2.1.1.14
RXN-17582	EC-4.4.1.23
RXN-10659	EC-1.1.1.100
4.2.99.19-RXN	EC-4.4.1.23
1.5.1.20-RXN	EC-1.5.1.20
ATPSYN-RXN	EC-7.1.2.2
FRUCTOKINASE-RXN	EC-2.7.1.4
VALINE--TRNA-LIGASE-RXN	EC-6.1.1.9
RXN-17584	EC-4.4.1.23
UDP-N-ACETYLGLUCOSAMINE-4-EPIMERASE-RXN	EC-5.1.3.7
PHOSPHOGLUCMUT-RXN	EC-5.4.2.2
RXN-12196	EC-3.6.1.15
RXN-8805	EC-4.4.1.23
RXN-12197	EC-3.6.1.6
ACYLPHOSPHATASE-RXN	EC-3.6.1.7
RXN-12198	EC-3.6.1.6
RXN-16997	
RXN-13997	EC-3.5.4.33
3-OXOACYL-ACP-REDUCT-RXN	EC-1.1.1.100
DIAMINOPIMDECARB-RXN	EC-4.1.1.20
RXN-16998	
DALADALALIG-RXN	EC-6.3.2.4
RXN-17583	EC-4.4.1.23
GLUTRACE-RXN	EC-5.1.1.3
P-PANTOCYSDECARB-RXN	EC-4.1.1.36
P-PANTOCYSLIG-RXN	EC-6.3.2.5
RXN-9985	EC-3.2.1.26
RXN-22914	
RXN-22587	EC-3.2.1.26
